Gene_ID	P09	P08	P07	P06	P05	P03	N11	N10	N04	N03	N02	N01	blast_hit_description	KEEG_ortholog_ID
SSCG00000019501	7.786286581	5.518240321	6.492351777	12.00874051	4.253905682	8.356990033	3.633043028	9.944072946	8.343776185	6.313677427	5.90187889	9.064877733	974056020:PREDICTED: D repair protein RAD52 homolog [Cyprinodon variegatus]	K10873
SSCG00000019502	7.002056278	8.772587177	11.50543353	9.625326361	10.44630003	8.51770138	8.425567873	4.621893059	8.688560325	12.01437646	6.150379054	4.809935124	734600529:PREDICTED: F-box/LRR-repeat protein 13 [Larimichthys crocea]	K10279
SSCG00000019503	31.81734373	31.76525518	30.40721718	23.00911349	25.68497482	19.12465027	24.96750847	27.80138704	21.72140081	28.13570815	23.17264028	25.28299232	808856947:Round spermatid basic protein 1-like protein [Larimichthys crocea]	
SSCG00000019506	90.57860001	115.8830467	119.7386904	119.1707073	83.73194096	88.87337477	168.8978514	114.0066955	72.61153986	116.1594051	197.18488	132.2732159	928038067:PREDICTED: adenosylhomocysteise 2-like isoform X1 [Austrofundulus limeus]	
SSCG00000019507	19.66177403	22.2852013	20.62759868	22.36742507	22.45416037	22.6602999	19.71119089	23.59966608	26.41046512	21.69943504	20.74976368	25.83798483	736164509:PREDICTED: kxDL motif-containing protein 1 [Notothenia coriiceps]	
SSCG00000019508	52.54343031	45.91458934	50.9526342	50.51004595	51.58533726	53.03474444	44.446803	46.21893059	51.0280527	57.0682882	61.4416655	69.00406927	542190717:PREDICTED: endoplasmic reticulum-Golgi intermediate compartment protein 2-like [Oreochromis niloticus]	K20366
SSCG00000019509	11.03524069	8.418853823	10.43707184	5.683526042	9.530902605	13.66046448	11.59481817	14.07576523	10.48143785	12.01437646	9.691506388	5.858254317	831560938:PREDICTED: protein FAM60A [Fundulus heteroclitus]	
SSCG00000019511	21.23023464	19.80906782	25.06540876	14.9421733	20.03104954	16.63362439	29.37353937	27.17112889	24.54863076	27.58402759	29.07451917	29.96959577	348505727:PREDICTED: ubiquitin-conjugating enzyme E2 H-like [Oreochromis niloticus]	
SSCG00000019512	42.51648572	44.21666924	49.71990918	36.57624017	55.78539604	54.15972387	75.90740964	55.95291749	55.71711701	55.3519487	57.83841313	54.5742639	657749690:PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-1 [Cynoglossus semilaevis]	
SSCG00000019514	2.856838961	2.546880148	3.287266723	2.291744372	4.09236496	2.089247508	3.942238179	3.571462819	3.930539195	3.555274668	2.919876925	1.171650863	657597877:PREDICTED: membrane-associated guanylate kise, WW and PDZ domain-containing protein 2-like [Stegastes partitus]	K05629
SSCG00000019516	24.1991065	24.05386807	19.559237	29.70100706	12.76171705	19.28536161	14.68676969	18.6276296	18.61834355	15.87614033	22.24076466	19.05474299	498981175:PREDICTED: homer protein homolog 1 isoform X2 [Maylandia zebra]	K15010
SSCG00000019517	37.53102165	38.27394889	36.48866062	44.45984081	36.07742794	44.35633171	27.98216119	33.96391112	32.13388184	39.90489325	33.42327203	40.20612437	542232316:PREDICTED: torsin-1A-like isoform X2 [Oreochromis niloticus]	
SSCG00000019519	16.24477057	23.13416135	17.34033196	20.35069002	22.07723202	32.70475907	18.31981271	15.75645361	18.82521404	14.83407706	19.38301278	21.33637888	548334895:PREDICTED: ribosome-releasing factor 2, mitochondrial [Pundamilia nyererei]	K02355
SSCG00000019520	55.28823637	56.24360327	57.77371265	44.64318036	68.81634762	68.62374508	73.89764116	64.4263881	61.92323153	70.06343009	57.52778792	61.41917158	734643250:PREDICTED: LOW QUALITY PROTEIN: junction-mediating and -regulatory protein-like [Larimichthys crocea]	
SSCG00000019522	10.86719134	9.267813873	8.382530142	10.90870321	12.70787014	7.955211666	7.575281207	9.383843484	8.136905702	9.010782347	9.567256307	5.488259308	736305323:PREDICTED: arylsulfatase B [Notothenia coriiceps]	K01135
SSCG00000019523	52.43139741	51.50357633	73.22386624	84.15285333	63.27011616	51.26691962	54.5729442	48.52987712	42.40844921	52.47095027	56.96866255	40.88444855	642131054:unmed protein product [Oncorhynchus mykiss]	K12373
SSCG00000019524	20.83811948	9.692293897	21.03850702	15.12551285	25.63112791	15.990779	24.96750847	14.21582259	14.68780436	19.55401067	17.33288643	17.82142629	657566888:PREDICTED: lipoma HMGIC fusion partner-like 2 protein [Stegastes partitus]	
SSCG00000019525	43.13266667	52.49402972	47.3366408	25.30085786	48.03144138	33.8297385	37.10341815	44.32815616	40.4087012	41.13085003	58.21116337	24.7279998	930729134:PREDICTED: formin-binding protein 1 isoform X9 [Haplochromis burtoni]	K20121
SSCG00000019526	264.3976451	199.1518783	229.0403089	228.441079	152.2790541	290.9678934	173.8449738	213.3773962	184.5974285	249.543503	224.2713978	186.6624823	617389229:PREDICTED: ribosome biogenesis protein NSA2 homolog [Poecilia formosa]	K14842
SSCG00000019527	3.192937663	4.103306905	4.602173412	2.291744372	6.030853626	3.294582609	4.560628482	4.201720963	4.620107475	5.271614162	5.715503768	2.466633397		
SSCG00000019528	94.77983378	88.07960513	86.53729647	86.53626747	75.43951723	92.24831305	90.82607569	79.13241147	103.2283715	96.72799009	66.22529365	84.48219384	941777816:PREDICTED: allograft inflammatory factor 1-like [Xiphophorus maculatus]	K18617
SSCG00000019529	25.82358355	24.33685475	29.09231049	18.2422852	33.86970474	21.77638749	26.51348422	28.85181728	33.5130184	32.54915256	31.00039543	29.72293243	657574495:PREDICTED: 5'-AMP-activated protein kise catalytic subunit alpha-1 [Stegastes partitus]	K07198
SSCG00000019530	65.87534546	60.27616351	99.11109168	118.07067	83.40885952	81.88243119	118.2671454	85.57505028	96.1258182	109.7844298	106.9171955	68.20241342	657574499:PREDICTED: laminin subunit gamma-3-like [Stegastes partitus]	K06247
SSCG00000019531	22.40658009	23.62938804	24.07922874	23.28412282	26.86960678	21.1335421	20.71607514	28.08150177	24.34176028	27.70662327	27.76989331	34.47120172	658877259:PREDICTED: secretory carrier-associated membrane protein 1 isoform X1 [Poecilia reticulata]	K19995
SSCG00000019532	1.456427706	0.848960049	1.314906689	1.008367524	2.153876295	1.607113468	2.087067271	0.77031551	0.965395592	3.739168185	2.547126679	2.589965067		
SSCG00000019534	23.19081039	26.24701486	22.43559538	24.84250899	22.02338512	24.91025875	33.93416785	35.78465687	22.75575323	24.09005077	30.1927699	32.25123166	808871144:28S ribosomal protein S2, mitochondrial [Larimichthys crocea]	K02967
SSCG00000019536	24.8713039	23.77088138	30.16067218	20.62569934	21.64645676	25.39239279	33.39307634	30.25239093	28.13438582	28.07441031	31.18677056	23.55634894	657592644:PREDICTED: disabled homolog 2-interacting protein isoform X4 [Stegastes partitus]	K19901
SSCG00000019537	1.344394805	0.565973366	0.821816681	0.550018649	1.02309124	0.48213404	1.855170908	0.77031551	1.172266076	1.655041656	1.30462586	0.554992514	657794231:PREDICTED: disabled homolog 2-interacting protein-like isoform X1 [Cynoglossus semilaevis]	
SSCG00000019539	5.04148052	5.306000309	5.341808424	9.075307712	9.315514975	4.098139343	10.1261412	14.49593732	6.206114518	5.026422806	10.37488184	8.633216889	734625264:PREDICTED: tubulin polyglutamylase TTLL11 isoform X2 [Larimichthys crocea]	K16604
SSCG00000019540	1.904559308	0.778213379	1.725815029	2.383414147	1.884641758	1.928536161	1.77787212	1.750717068	1.172266076	2.880998438	2.174376433	3.699950095	734625260:PREDICTED: protein FAM69B [Larimichthys crocea]	
SSCG00000019541	4.201233767	0.707466708	1.479270025	2.200074597	0.700009796	0.964268081	0.772987878	0.140057365	0.482697796	1.471148138	0.497000328	0.184997505		
SSCG00000019542	2.40870736	1.061200062	0.986180017	1.100037298	3.123120628	2.410670202	2.087067271	1.610659703	0.68956828	8.030016922	7.20650475	4.069945105		
SSCG00000019543	7.002056278	6.2964537	8.218166806	8.158609963	7.700107754	5.464185791	13.21809272	3.361376771	31.09952942	13.7920138	11.80375778	2.774962571	908468006:PREDICTED: tescin isoform X2 [Oreochromis niloticus]	K06252
SSCG00000019544	77.24668486	73.15205759	54.15771925	57.84362794	50.83148056	58.17750754	63.92609753	47.33938952	57.30312405	70.00213225	62.43566616	60.80251323	498981131:PREDICTED: TNF receptor-associated factor 2-like [Maylandia zebra]	K03173
SSCG00000019545	29.35261992	27.94493496	29.74976384	29.70100706	27.13884132	29.32982079	22.03015453	24.93021105	25.3761127	25.31600755	24.85001638	26.02298234	542256352:PREDICTED: nucleolysin TIA-1 isoform p40-like isoform X2 [Oreochromis niloticus]	K13201
SSCG00000019546	5.993760174	7.357653761	6.738896781	7.700261089	8.723198994	9.48196946	7.729878782	6.862810906	8.619603497	6.926655818	7.144379709	12.08650364	736305359:PREDICTED: DTW domain-containing protein 2 [Notothenia coriiceps]	
SSCG00000019547	1.176345455	0.353733354	0.903998349	0.458348874	1.830794851	1.044623754	1.236780605	1.050430241	1.172266076	5.271614162	3.541127334	2.528299232		
SSCG00000019549	194.6011481	91.68768534	218.603237	155.1052591	195.5181207	114.4264789	390.89997	78.43212465	332.6477382	332.1116922	130.5868361	115.6851063	929061248:PREDICTED: collagen alpha-1(XI) chain-like isoform X2 [Salmo salar]	K19721
SSCG00000019550	108.615897	79.09477794	111.1096152	81.03608098	105.7553261	83.00741061	191.3917986	35.57457082	123.1568948	235.3837021	58.08691329	70.73071265		
SSCG00000019551	25.93561645	24.47834809	25.88722544	18.42562475	23.63879234	19.60678431	21.17986786	22.05903506	22.34201227	21.76073288	25.22276663	24.5430023	657592305:PREDICTED: E3 SUMO-protein ligase PIAS1-like [Stegastes partitus]	K04706
SSCG00000019552	2.52074026	2.759120161	0.903998349	1.375046623	0.538469074	1.205335101	3.401146664	3.291348088	1.861834355	3.248785472	4.783628153	3.823281765	657537186:PREDICTED: SKI family transcriptiol corepressor 1 homolog-B-like, partial [Stegastes partitus]	
SSCG00000019553	14.39622771	17.96965438	11.17670686	19.7090016	24.66188358	21.85674316	19.71119089	21.28871955	15.44632947	15.69224681	17.1465113	14.36813954	657592301:PREDICTED: protein groucho-2 [Stegastes partitus]	
SSCG00000019554	10.75515844	10.68274729	16.27197028	15.85887105	17.66178562	19.52642863	18.01061756	13.02533499	15.72215678	9.930249934	14.72363471	21.21304721	657592303:PREDICTED: mortality factor 4-like protein 1 [Stegastes partitus]	K11339
SSCG00000019557	8.122385283	6.862427066	4.519991743	7.15024244	5.869312904	7.071299258	5.565512723	7.353011685	7.102553282	7.968719083	6.771629464	5.303261803	928040699:PREDICTED: transmembrane protein 138 [Austrofundulus limeus]	
SSCG00000019558	40.21981126	80.29747134	44.70682743	30.34269548	52.5545816	81.64136417	27.2864721	23.03943661	29.65143603	31.01670658	32.80202162	21.95303723	734612014:PREDICTED: chitise domain-containing protein 1 [Larimichthys crocea]	K17525
SSCG00000019559	6.273842425	3.466586868	3.122903386	4.125139869	3.930824238	3.535649629	2.396262422	3.921606232	2.896186775	5.210316323	3.044127007	2.774962571	657596033:PREDICTED: D damage-binding protein 2-like isoform X1 [Stegastes partitus]	K10140
SSCG00000019560	49.91065715	68.19979064	48.07627582	31.53440255	44.15446405	81.64136417	102.1889975	69.11830984	86.47186229	90.53690835	75.854675	83.68053798	657599462:PREDICTED: zinc-binding protein A33-like [Stegastes partitus]	K12012
SSCG00000019561	67.38778962	77.11387115	72.48423123	102.4868083	100.1552477	86.54306024	77.22148903	57.21343378	83.71358917	74.66076802	66.34954374	93.2387424	348505938:PREDICTED: transmembrane protein 258 [Oreochromis niloticus]	
SSCG00000019562	53.55172641	46.12682935	28.51703882	33.64280738	51.26225582	32.06191368	24.27181938	22.61926452	42.891147	48.6091864	31.93227105	20.96638387	657749923:PREDICTED: kinesin-like protein KIF23 isoform X1 [Cynoglossus semilaevis]	K17387
SSCG00000019564	52.87952901	65.44067047	52.18535922	80.21105301	39.63132383	71.11477095	50.86260239	55.60277408	31.09952942	50.57071725	97.03931397	106.9285577	831479592:PREDICTED: EF-hand calcium-binding domain-containing protein 4A isoform X4 [Fundulus heteroclitus]	K17199
SSCG00000019565	21.34226754	15.70576091	18.73742032	25.85087651	13.08479849	24.10670202	13.52728787	18.48757224	15.30841581	18.69584092	18.82388741	15.90978541	657599432:PREDICTED: Parkinson disease 7 domain-containing protein 1 [Stegastes partitus]	
SSCG00000019566	513.2787334	468.1307206	488.3234716	681.5647761	415.2135028	671.2109398	467.3484712	416.6706622	419.0506436	488.6663733	434.0055361	445.5973231	530572938:PREDICTED: 40S ribosomal protein S17 isoform X1 [Chrysemys picta bellii]	K02962
SSCG00000019567	34.78621559	39.26440228	27.94176714	111.0120974	29.45425833	33.99044984	32.3881921	32.98350956	28.8239541	33.10083311	31.93227105	35.70451842	974110355:PREDICTED: L-fucose kise isoform X1 [Cyprinodon variegatus]	K05305
SSCG00000019568	18.31737922	13.72485413	16.27197028	14.02547555	21.53876295	13.25868611	11.4402206	15.96653966	10.48143785	12.99514189	12.54925827	14.3064737	808862715:Proline-rich protein 5-like protein [Larimichthys crocea]	
SSCG00000019570	6.161809525	6.2964537	5.670535096	7.15024244	6.300088163	6.990943585	4.483329694	5.602294618	5.033848442	5.578103358	6.026128972	7.52323186	548439611:PREDICTED: mitochondrial inner membrane protease subunit 2 [Pundamilia nyererei]	K09648
SSCG00000019571	32.04140953	32.40197522	32.95484889	32.8177794	43.56214806	33.34760446	29.91463089	28.50167387	28.3412563	26.72585785	32.36714634	35.76618425	831536701:PREDICTED: uncharacterized protein LOC105929716 [Fundulus heteroclitus]	K11662
SSCG00000019572	21.45430044	30.91629513	31.80430554	28.96764886	30.85427792	42.66886257	24.89020968	21.77892033	18.27355941	25.37730539	22.86201507	29.47626909	657599735:PREDICTED: epidermal growth factor receptor kise substrate 8-like protein 2 isoform X1 [Stegastes partitus]	K17277
SSCG00000019573	18.42941212	14.99829421	16.60069695	29.15098841	19.76181501	17.43718113	12.36780605	12.88527762	15.17050216	14.95667274	16.02826057	15.78645374	734644826:PREDICTED: E3 ubiquitin-protein ligase MBR2-like [Larimichthys crocea]	K19041
SSCG00000019575	3.024888312	4.457040259	6.327988441	5.591856267	12.76171705	10.52659321	6.570396965	3.991634915	5.44758941	2.819700598	5.21850344	5.364927638	908466178:PREDICTED: PC-associated factor [Oreochromis niloticus]	
SSCG00000019577	33.55385368	30.77480179	29.99630884	44.91818968	22.07723202	28.12448569	25.35400241	22.61926452	22.27305544	29.17777141	30.93827039	29.78459827	734644830:PREDICTED: protein NEDD1 isoform X1 [Larimichthys crocea]	K16547
SSCG00000019578	68.50811862	64.80395044	67.30678614	71.31908485	66.07015535	63.80240467	60.83414602	57.91372061	54.20006679	64.17883753	62.74629136	66.2291067	734644565:PREDICTED: protein fem-1 homolog B [Larimichthys crocea]	K10349
SSCG00000019579	55.68035152	49.09818952	55.71917095	63.98550286	44.47754549	69.82908018	58.90167632	53.99211438	46.47690206	56.63920333	47.89840657	53.3409472	432862387:PREDICTED: COMM domain-containing protein 9 isoform X1 [Oryzias latipes]	
SSCG00000019580	2.128625109	2.900613502	1.725815029	3.57512122	2.692345369	3.455293956	2.164366059	2.31094653	2.206618495	1.471148138	1.615251065	2.466633397		
SSCG000000195822	27.67212641	32.26048188	33.4479389	38.95965432	26.43883152	29.24946511	24.50371574	25.70052656	19.51478232	26.60326217	28.26689363	23.06302226	348504024:PREDICTED: tR-dihydrouridine(20) synthase [D(P)+]-like [Oreochromis niloticus]	K05543
SSCG00000019583	39.60363031	39.33514896	44.62464576	27.59260223	44.04677023	34.31187254	32.31089331	35.99474292	41.99470824	43.82795495	32.24289625	53.09428386	734636882:PREDICTED: AFG3-like protein 1 isoform X1 [Larimichthys crocea]	K08956
SSCG00000019588	30.36091602	28.86464168	68.86823784	40.05969162	87.33968376	32.06191368	9.043958175	8.403441926	12.55014269	26.90975136	5.280628481	5.303261803	657749066:PREDICTED: non-muscle caldesmon-like [Cynoglossus semilaevis]	K12327
SSCG00000019589	187.8231576	191.5819845	209.7276169	217.3490362	238.8110342	126.4798299	162.0955581	178.783227	180.2531483	182.6062627	173.5773644	194.1240483	734639616:PREDICTED: Golgi apparatus protein 1 [Larimichthys crocea]	K06816
SSCG00000019590	26.43976451	36.85901548	30.48939885	26.85924404	36.5082032	23.38350096	31.38330786	27.03107153	33.5130184	25.62249674	31.93227105	27.93462322	835972750:PREDICTED: troponin I, fast skeletal muscle-like [Maylandia zebra]	K12043
SSCG00000019591	110.1843576	118.8544069	135.8462973	151.1634588	102.4706647	122.0602679	115.7935842	133.1245258	104.1248102	124.0055285	110.0855726	137.3298144	930753046:PREDICTED: ankyrin repeat domain-containing protein 27 isoform X1 [Haplochromis burtoni]	K20175
SSCG00000019592	21.56633334	19.73832115	23.75050207	27.04258359	19.43873356	19.60678431	16.69653817	15.61639625	18.75625721	20.2282869	22.92414011	22.13803474	657592886:PREDICTED: E3 ubiquitin-protein ligase RFWD3 [Stegastes partitus]	K15691
SSCG00000019593	3.641069265	0.636720037	3.369448391	3.39178167	1.561560314	2.571381549	0.850286666	0.630258144	0.34478414	3.923061702	1.615251065	0.924987524	110808625:skeletal muscle fast troponin T isoform 2 [Hippoglossus hippoglossus]	K12046
SSCG00000019594	34.11401819	27.66194828	24.16141041	35.10952377	21.9156913	23.06207826	33.6249727	39.63623442	23.1694942	28.44219734	27.27289298	31.81957082	734622688:PREDICTED: nuclear factor of activated T-cells, cytoplasmic 3-like [Larimichthys crocea]	
SSCG00000019595	131.6946745	164.2737696	136.5037507	152.8135147	106.5091828	126.3191186	105.280949	116.5977567	117.5713917	129.0319513	163.7616079	175.0693053	657550813:PREDICTED: dihydrolipoyl dehydrogese, mitochondrial [Stegastes partitus]	K00382
SSCG00000019597	3.136921213	0.778213379	3.122903386	2.108404822	1.938488665	1.205335101	2.318963635	1.610659703	2.068704839	3.432678989	0.559125369	0.678324184	808872755:Syptotagmin-1 [Larimichthys crocea]	K15290
SSCG00000019598	46.49365369	35.5855754	56.45880596	70.7690662	51.20840891	32.3029807	24.34911816	36.34488633	35.92650738	45.11520958	29.07451917	40.63778521	961993672:PREDICTED: vegetative cell wall protein gp1-like [Poecilia mexica]	K08849
